GEOID,NAME,11,21,22,23,24,31,41,42,43,52,71,81,82,90,95,0,12
37025,Cabarrus,8882.0,124764,69609,26655,10294,1429,227392.0,87920.0,80292.0,10608.0,19341,172093.0,34331.0,7976.0,1546.0,0.0,0.0
49011,Davis,532174.0,61345,91233,70790,25779,224561,115725.0,40243.0,1806.0,84535.0,180831,54429.0,32914.0,8361.0,137454.0,0.0,0.0
19013,Black Hawk,18806.0,81231,78610,29808,11132,2012,11344.0,1840.0,6237.0,42.0,25310,75916.0,1099205.0,74313.0,15642.0,0.0,0.0
01125,Tuscaloosa,65693.0,172224,71667,32296,11302,15305,738452.0,631274.0,549786.0,217592.0,133397,190892.0,25655.0,323701.0,15679.0,0.0,0.0
10003,New Castle,177159.0,188208,137587,77631,36017,2480,109076.0,4269.0,62368.0,7322.0,5047,43106.0,240489.0,99515.0,76345.0,0.0,0.0
17161,Rock Island,70163.0,51819,78639,45789,22707,2037,85155.0,581.0,123840.0,234.0,2173,100451.0,555152.0,44444.0,7816.0,0.0,0.0
51073,Gloucester,180277.0,43928,8100,2605,552,1089,12858.0,125842.0,114325.0,11969.0,3975,2239.0,66148.0,119766.0,23931.0,0.0,0.0
42101,Philadelphia,19477.0,43225,51266,116863,99177,813,25836.0,91.0,1587.0,515.0,2104,1784.0,1411.0,4105.0,1388.0,0.0,0.0
36109,Tompkins,42275.0,74051,22253,8763,3182,3068,371306.0,33291.0,199762.0,11522.0,3587,341482.0,133543.0,56563.0,10435.0,0.0,0.0
05069,Jefferson,82852.0,74205,69766,24144,10507,3817,104012.0,315480.0,28268.0,32381.0,36717,21551.0,1052095.0,322447.0,7987.0,0.0,0.0
36001,Albany,25671.0,132055,89928,51353,27645,9034,268168.0,124940.0,362056.0,3986.0,28823,193303.0,17525.0,83556.0,12029.0,0.0,0.0
48029,Bexar,27828.0,379765,341951,269686,132232,17125,131616.0,331457.0,28336.0,687522.0,38657,223795.0,184030.0,57905.0,2221.0,0.0,0.0
08013,Boulder,32953.0,70413,93462,44437,11976,38427,18291.0,801831.0,1777.0,269934.0,278317,65804.0,115265.0,27520.0,33857.0,0.0,6833.0
47089,Jefferson,77108.0,57959,18044,6155,1591,17070,203315.0,23967.0,40876.0,2727.0,9648,296910.0,13784.0,575.0,416.0,0.0,0.0
08031,Denver,5064.0,57153,120978,81773,52835,218,150.0,24.0,0.0,1594.0,28712,1600.0,48615.0,1348.0,1624.0,0.0,0.0
17093,Kendall,6631.0,51791,67846,21786,7726,1946,43851.0,183.0,618.0,92.0,6605,24978.0,610978.0,4895.0,646.0,0.0,0.0
11001,District of Columbia,16863.0,26480,39857,49239,21220,906,14172.0,64.0,1796.0,124.0,348,212.0,1293.0,1556.0,382.0,0.0,0.0
27171,Wright,172447.0,88492,71367,38211,10924,2626,202469.0,3235.0,13689.0,4747.0,19482,270383.0,919944.0,34914.0,145477.0,0.0,0.0
55059,Kenosha,1293387.0,53962,60865,43825,18511,7932,77044.0,1553.0,9815.0,1329.0,17791,46338.0,318173.0,46877.0,23943.0,0.0,0.0
06075,San Francisco,461765.0,10257,12095,42748,42691,1682,17.0,2920.0,846.0,1296.0,2508,7.0,737.0,168.0,148.0,1510.0,0.0
12109,St. Johns,494001.0,101126,90099,36228,6696,13543,27277.0,372034.0,40443.0,69835.0,26858,36486.0,68284.0,426748.0,64739.0,1086.0,0.0
26139,Ottawa,2878047.0,131727,148673,62638,24896,15697,188521.0,31429.0,34290.0,4408.0,18804,17454.0,665251.0,154024.0,18453.0,0.0,0.0
17031,Cook,1837372.0,218220,847547,678694,371386,24129,129217.0,549.0,12511.0,9979.0,23132,20429.0,57333.0,90580.0,10604.0,0.0,0.0
27027,Clay,50527.0,110781,41091,14625,4160,3227,65002.0,2971.0,2810.0,146.0,23790,143872.0,2346121.0,57104.0,169658.0,0.0,0.0
49003,Box Elder,1658081.0,89019,42601,15446,6286,4301428,97533.0,552935.0,10662.0,8097840.0,1355953,128779.0,975543.0,29303.0,351890.0,0.0,0.0
54051,Marshall,18916.0,37895,10650,7534,4628,1015,486461.0,510.0,121414.0,3922.0,8977,100212.0,883.0,296.0,335.0,0.0,0.0
24005,Baltimore,210152.0,265810,156870,86388,30460,9064,498842.0,8489.0,88929.0,7110.0,4883,200047.0,144109.0,25152.0,8899.0,0.0,0.0
39087,Lawrence,7789.0,53364,31791,12822,2693,885,872187.0,7779.0,37432.0,9488.0,5327,105464.0,7445.0,1834.0,185.0,0.0,0.0
54061,Monongalia,15153.0,59332,27662,17259,6297,4296,564200.0,1019.0,119406.0,6240.0,17480,87510.0,13229.0,100.0,51.0,0.0,0.0
12027,DeSoto,11885.0,55105,15779,3708,1207,1732,1731.0,15803.0,9936.0,49688.0,8620,592095.0,271959.0,317221.0,66520.0,0.0,0.0
09011,New London,277938.0,111174,86304,63601,17686,8502,915653.0,19525.0,177181.0,11743.0,23102,74446.0,28132.0,196981.0,21753.0,0.0,0.0
